age,job,marital,education,default,housing,loan,contact,duration,campaign,poutcome,y
33,blue-collar,married,basic.9y,no,yes,no,telephone,220,3,nonexistent,0
25,student,single,university.degree,no,yes,yes,cellular,700,3,nonexistent,0
43,blue-collar,married,basic.6y,no,no,no,cellular,150,7,nonexistent,0
35,admin.,single,high.school,no,no,no,cellular,147,4,failure,0
35,blue-collar,single,high.school,no,yes,yes,telephone,236,6,nonexistent,0
55,blue-collar,divorced,basic.9y,no,no,no,cellular,133,3,failure,0
34,admin.,married,high.school,no,yes,no,telephone,58,2,failure,0
43,technician,married,basic.4y,no,yes,no,telephone,1388,7,failure,0
35,entrepreneur,married,university.degree,no,yes,no,cellular,57,5,nonexistent,0
42,services,single,basic.6y,no,yes,no,cellular,70,5,nonexistent,0
38,technician,single,professional.course,no,yes,no,cellular,50,2,nonexistent,0
33,blue-collar,married,basic.4y,no,no,yes,cellular,496,2,failure,1
26,blue-collar,single,basic.9y,no,yes,yes,cellular,94,3,nonexistent,0
30,technician,single,high.school,no,yes,no,telephone,83,5,nonexistent,0
26,student,single,high.school,no,no,no,telephone,29,4,nonexistent,0
27,admin.,single,high.school,no,yes,yes,cellular,46,4,nonexistent,0
25,admin.,married,high.school,no,yes,no,cellular,152,4,failure,0
26,student,single,high.school,no,yes,yes,telephone,61,4,failure,0
33,blue-collar,single,university.degree,no,yes,yes,cellular,389,4,nonexistent,0
55,management,married,basic.4y,no,yes,yes,cellular,1108,3,nonexistent,0
40,blue-collar,single,basic.9y,no,yes,yes,cellular,8,7,nonexistent,0
35,technician,single,university.degree,no,yes,yes,cellular,310,2,nonexistent,0
38,self-employed,married,basic.9y,no,yes,yes,cellular,197,3,nonexistent,0
41,services,married,high.school,no,yes,yes,cellular,21,8,nonexistent,0
29,management,divorced,basic.9y,no,yes,yes,cellular,117,2,nonexistent,0
53,services,married,high.school,no,yes,no,telephone,413,6,nonexistent,0
38,blue-collar,single,basic.9y,no,yes,no,telephone,65,5,nonexistent,0
51,blue-collar,divorced,basic.9y,no,no,no,cellular,53,5,failure,0
24,housemaid,married,basic.9y,no,yes,no,cellular,321,4,nonexistent,0
35,admin.,single,high.school,no,yes,no,cellular,82,5,failure,0
43,self-employed,divorced,basic.9y,no,yes,no,cellular,133,2,nonexistent,0
42,services,married,high.school,no,yes,yes,cellular,77,2,failure,0
43,admin.,married,high.school,no,yes,no,cellular,129,1,nonexistent,0
38,self-employed,married,basic.9y,no,yes,no,telephone,26,1,failure,0
43,admin.,married,high.school,no,yes,no,cellular,200,1,nonexistent,0
26,student,single,high.school,no,no,no,telephone,95,3,nonexistent,0
37,blue-collar,married,basic.9y,no,no,no,cellular,49,3,failure,0
28,blue-collar,single,basic.6y,no,no,no,cellular,863,3,nonexistent,1
29,blue-collar,single,basic.9y,no,yes,no,telephone,15,7,nonexistent,0
29,self-employed,single,professional.course,no,yes,no,cellular,774,2,failure,1
35,blue-collar,married,basic.9y,no,no,no,cellular,15,6,nonexistent,0
28,blue-collar,single,basic.9y,no,yes,yes,cellular,348,1,nonexistent,0
36,blue-collar,divorced,basic.9y,no,no,no,cellular,129,1,nonexistent,0
35,technician,married,professional.course,no,no,no,cellular,44,9,nonexistent,0
29,technician,single,professional.course,no,yes,no,cellular,231,2,nonexistent,0
36,blue-collar,divorced,basic.9y,no,yes,no,cellular,155,1,nonexistent,0
43,blue-collar,married,basic.4y,no,yes,yes,cellular,135,6,failure,0
36,blue-collar,married,basic.6y,no,yes,no,cellular,217,1,failure,0
30,blue-collar,single,high.school,no,no,no,cellular,22,1,failure,0
33,technician,single,university.degree,no,no,no,telephone,32,1,failure,0
23,student,single,high.school,no,yes,no,cellular,435,1,nonexistent,0
36,blue-collar,married,high.school,no,yes,no,telephone,25,1,nonexistent,0
23,services,married,high.school,no,no,no,cellular,370,1,failure,0
29,blue-collar,divorced,basic.9y,no,yes,yes,cellular,201,1,nonexistent,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,152,1,failure,0
29,blue-collar,married,high.school,no,yes,no,cellular,66,1,nonexistent,0
34,admin.,married,university.degree,no,no,no,cellular,213,1,nonexistent,0
44,admin.,married,high.school,no,yes,no,cellular,150,3,failure,0
41,blue-collar,married,basic.9y,no,yes,no,cellular,364,1,failure,0
34,admin.,married,university.degree,no,no,no,cellular,329,1,nonexistent,0
27,blue-collar,single,basic.9y,no,yes,no,cellular,282,1,failure,0
48,admin.,divorced,university.degree,no,yes,no,telephone,51,1,nonexistent,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,68,2,failure,0
35,self-employed,single,high.school,no,yes,no,cellular,109,1,failure,0
28,technician,married,basic.9y,no,yes,no,cellular,23,1,failure,0
28,admin.,married,high.school,no,yes,no,cellular,1073,1,nonexistent,1
35,self-employed,single,high.school,no,yes,no,cellular,207,1,nonexistent,0
41,services,married,high.school,no,yes,no,cellular,193,1,nonexistent,0
28,technician,married,basic.9y,no,yes,no,cellular,224,1,failure,0
29,blue-collar,married,high.school,no,yes,no,cellular,173,2,nonexistent,0
35,technician,married,professional.course,no,yes,no,telephone,67,1,failure,0
31,admin.,single,high.school,no,yes,yes,cellular,149,1,nonexistent,0
51,blue-collar,divorced,basic.9y,no,no,yes,cellular,29,6,nonexistent,0
43,technician,single,high.school,no,yes,yes,cellular,610,1,nonexistent,1
29,admin.,single,basic.9y,no,no,yes,cellular,118,1,failure,0
35,management,married,high.school,no,yes,no,cellular,95,1,failure,0
27,self-employed,married,basic.9y,no,yes,no,cellular,84,1,nonexistent,0
49,admin.,married,basic.4y,no,yes,no,cellular,43,3,nonexistent,0
41,blue-collar,married,basic.9y,no,no,no,cellular,93,1,nonexistent,0
42,blue-collar,married,basic.4y,no,yes,no,cellular,172,1,nonexistent,0
41,blue-collar,married,basic.9y,no,no,yes,cellular,161,1,nonexistent,0
28,student,single,high.school,no,yes,no,cellular,628,1,nonexistent,0
26,blue-collar,single,basic.9y,no,yes,no,cellular,200,2,failure,0
38,admin.,married,university.degree,no,yes,yes,cellular,134,1,failure,0
32,unemployed,single,university.degree,no,yes,no,cellular,51,1,nonexistent,0
31,admin.,single,high.school,no,yes,no,cellular,850,1,nonexistent,1
43,admin.,married,high.school,no,no,no,cellular,140,3,nonexistent,0
34,services,single,high.school,no,yes,yes,cellular,87,1,nonexistent,0
37,admin.,married,university.degree,no,yes,yes,cellular,318,7,nonexistent,0
53,services,married,high.school,no,yes,no,telephone,9,9,nonexistent,0
31,admin.,single,university.degree,no,yes,no,cellular,157,1,failure,0
30,technician,single,high.school,no,yes,no,cellular,9,12,nonexistent,0
34,technician,single,professional.course,no,yes,no,cellular,19,11,nonexistent,0
34,blue-collar,single,high.school,no,yes,no,cellular,39,1,success,0
36,services,divorced,high.school,no,yes,no,cellular,502,1,nonexistent,0
51,admin.,divorced,basic.9y,no,yes,no,cellular,113,1,nonexistent,0
37,technician,divorced,professional.course,no,yes,yes,telephone,30,10,nonexistent,0
38,self-employed,married,basic.9y,no,no,yes,telephone,355,4,nonexistent,0
31,unemployed,married,basic.9y,no,yes,no,telephone,43,1,nonexistent,0
53,management,married,university.degree,no,yes,no,cellular,17,13,failure,0
33,admin.,divorced,university.degree,no,yes,no,telephone,47,1,nonexistent,0
27,admin.,single,high.school,no,yes,no,cellular,296,1,nonexistent,0
43,blue-collar,married,basic.4y,no,no,yes,cellular,69,1,failure,0
42,blue-collar,divorced,basic.6y,no,no,no,cellular,323,1,nonexistent,0
24,technician,married,professional.course,no,no,yes,cellular,167,1,nonexistent,0
31,unemployed,married,basic.9y,no,no,no,cellular,570,1,nonexistent,1
28,blue-collar,single,high.school,no,yes,no,cellular,516,1,nonexistent,1
40,blue-collar,single,basic.9y,no,yes,no,cellular,220,2,nonexistent,0
27,admin.,single,high.school,no,yes,yes,cellular,177,4,nonexistent,0
36,services,married,basic.9y,no,no,no,cellular,61,1,nonexistent,0
30,entrepreneur,married,university.degree,no,no,no,cellular,585,1,nonexistent,1
33,admin.,divorced,university.degree,no,no,no,cellular,699,1,nonexistent,0
34,blue-collar,married,high.school,no,yes,no,cellular,133,1,failure,0
33,admin.,single,university.degree,no,no,no,cellular,6,7,nonexistent,0
35,blue-collar,married,basic.6y,no,no,no,cellular,96,2,failure,0
34,management,married,university.degree,no,no,yes,telephone,318,5,success,0
23,blue-collar,married,basic.9y,no,yes,no,cellular,413,1,failure,0
24,student,single,high.school,no,yes,yes,cellular,66,1,failure,0
34,blue-collar,married,high.school,no,no,no,cellular,590,1,nonexistent,1
36,services,single,high.school,no,no,no,cellular,15,7,nonexistent,0
33,technician,single,university.degree,no,yes,no,cellular,152,3,nonexistent,0
32,blue-collar,single,basic.4y,no,no,no,cellular,902,1,nonexistent,1
31,management,single,university.degree,no,yes,no,cellular,294,1,failure,0
42,admin.,divorced,high.school,no,yes,no,telephone,15,5,failure,0
29,admin.,single,high.school,no,no,no,cellular,290,1,nonexistent,0
43,management,married,university.degree,no,yes,no,cellular,12,7,nonexistent,0
44,housemaid,married,basic.4y,no,yes,no,cellular,31,1,failure,0
34,admin.,married,university.degree,no,yes,no,cellular,135,1,nonexistent,0
29,management,married,university.degree,no,no,no,cellular,142,3,nonexistent,0
24,student,single,high.school,no,no,no,cellular,669,1,failure,1
31,technician,single,professional.course,no,yes,yes,cellular,123,2,nonexistent,0
34,housemaid,single,high.school,no,no,no,cellular,391,1,nonexistent,1
37,services,single,basic.6y,no,yes,no,cellular,93,1,failure,0
35,admin.,divorced,high.school,no,no,no,cellular,133,1,nonexistent,0
35,admin.,divorced,high.school,no,yes,no,cellular,99,1,nonexistent,0
32,blue-collar,married,high.school,no,yes,no,cellular,394,3,nonexistent,1
41,services,married,high.school,no,yes,no,cellular,67,2,nonexistent,0
29,admin.,single,high.school,no,no,no,cellular,131,1,failure,0
29,admin.,single,high.school,no,yes,no,cellular,149,1,failure,0
31,admin.,married,university.degree,no,no,no,cellular,27,5,nonexistent,0
35,admin.,single,high.school,no,no,no,cellular,152,2,nonexistent,0
29,admin.,single,basic.9y,no,yes,no,telephone,41,2,failure,0
24,admin.,married,basic.9y,no,yes,no,cellular,302,1,success,1
29,admin.,married,university.degree,no,no,no,cellular,128,2,nonexistent,0
23,student,single,high.school,no,yes,no,cellular,78,2,nonexistent,0
42,services,single,basic.6y,no,yes,yes,cellular,11,8,nonexistent,0
29,admin.,married,university.degree,no,no,no,cellular,101,5,failure,0
53,management,married,university.degree,no,no,no,cellular,147,2,nonexistent,0
25,blue-collar,single,high.school,no,yes,no,cellular,262,1,failure,0
24,services,single,high.school,no,no,no,cellular,46,1,nonexistent,0
31,technician,single,professional.course,no,no,no,cellular,546,3,nonexistent,1
33,services,married,high.school,no,yes,no,cellular,1512,1,failure,1
35,entrepreneur,married,university.degree,no,no,no,cellular,104,1,nonexistent,0
30,technician,single,university.degree,no,yes,no,telephone,119,3,failure,0
52,admin.,married,basic.9y,no,no,no,cellular,423,1,failure,0
31,self-employed,married,basic.9y,no,no,no,cellular,315,1,failure,0
29,blue-collar,married,basic.9y,no,yes,no,cellular,78,1,nonexistent,0
39,blue-collar,single,university.degree,no,no,no,cellular,9,5,nonexistent,0
39,blue-collar,married,basic.4y,no,no,no,cellular,44,1,failure,0
28,admin.,married,high.school,no,no,no,cellular,75,2,nonexistent,0
41,technician,married,basic.9y,no,yes,no,cellular,66,1,failure,0
36,admin.,married,university.degree,no,yes,no,cellular,7,6,nonexistent,0
28,blue-collar,single,high.school,no,yes,no,cellular,529,1,nonexistent,0
48,blue-collar,married,basic.6y,no,no,no,cellular,349,1,failure,0
34,blue-collar,married,basic.6y,no,no,no,cellular,127,1,nonexistent,0
39,technician,divorced,professional.course,no,no,yes,cellular,83,2,nonexistent,0
31,blue-collar,married,basic.4y,no,yes,no,cellular,158,1,failure,0
41,entrepreneur,married,university.degree,no,yes,no,cellular,276,1,success,0
43,blue-collar,married,basic.4y,no,yes,no,cellular,264,1,nonexistent,0
37,technician,divorced,professional.course,no,no,no,cellular,109,1,nonexistent,0
38,self-employed,married,basic.9y,no,no,yes,cellular,234,2,failure,0
29,services,single,basic.6y,no,yes,no,cellular,272,2,nonexistent,0
37,technician,divorced,professional.course,no,no,no,cellular,329,1,nonexistent,0
43,blue-collar,married,basic.4y,no,no,yes,cellular,589,1,nonexistent,0
39,admin.,divorced,basic.9y,no,no,no,telephone,363,1,failure,0
38,technician,married,university.degree,no,yes,no,cellular,172,1,failure,0
30,admin.,single,high.school,no,yes,no,cellular,53,1,nonexistent,0
29,blue-collar,married,professional.course,no,no,no,telephone,34,8,nonexistent,0
31,management,single,university.degree,no,no,no,cellular,82,2,nonexistent,0
30,services,single,high.school,no,yes,no,telephone,155,6,nonexistent,0
31,unemployed,married,basic.9y,no,yes,no,cellular,788,2,nonexistent,0
29,blue-collar,single,basic.9y,no,yes,no,cellular,528,1,failure,0
31,blue-collar,single,basic.9y,no,no,no,cellular,114,1,failure,0
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,314,4,failure,0
28,services,single,high.school,no,yes,yes,cellular,562,1,nonexistent,1
36,services,single,professional.course,no,yes,no,cellular,112,1,nonexistent,0
38,blue-collar,married,basic.9y,no,no,no,cellular,204,1,success,0
23,blue-collar,single,basic.9y,no,yes,no,telephone,60,1,failure,0
31,services,single,basic.6y,no,yes,no,cellular,734,2,nonexistent,1
31,admin.,single,basic.9y,no,no,no,telephone,80,1,failure,0
33,services,single,high.school,no,yes,no,cellular,281,1,failure,0
43,admin.,divorced,basic.9y,no,yes,no,cellular,321,1,nonexistent,0
28,blue-collar,single,basic.9y,no,yes,no,cellular,149,1,nonexistent,0
28,blue-collar,single,basic.9y,no,no,no,cellular,155,1,failure,0
35,blue-collar,single,high.school,no,yes,no,cellular,49,2,nonexistent,0
30,services,married,high.school,no,no,no,cellular,354,1,failure,0
28,blue-collar,single,basic.9y,no,yes,no,cellular,294,1,nonexistent,0
47,services,married,professional.course,no,yes,no,cellular,137,3,nonexistent,0
36,admin.,divorced,high.school,no,yes,no,cellular,191,1,failure,0
33,admin.,married,university.degree,no,yes,no,cellular,172,1,nonexistent,0
36,blue-collar,married,basic.9y,no,yes,yes,cellular,55,1,failure,0
27,admin.,single,high.school,no,no,no,cellular,167,1,nonexistent,0
53,management,married,university.degree,no,yes,no,cellular,92,2,failure,0
27,admin.,single,high.school,no,no,no,telephone,444,1,nonexistent,0
29,admin.,single,university.degree,no,no,no,cellular,132,2,nonexistent,0
28,technician,married,professional.course,no,yes,no,cellular,10,5,nonexistent,0
22,student,single,high.school,no,yes,no,cellular,315,1,nonexistent,0
51,blue-collar,divorced,basic.9y,no,no,no,cellular,64,5,nonexistent,0
32,blue-collar,married,basic.9y,no,yes,yes,cellular,110,4,nonexistent,0
26,services,single,high.school,no,yes,no,telephone,421,3,nonexistent,0
29,blue-collar,single,basic.9y,no,no,no,cellular,174,1,nonexistent,0
42,technician,divorced,high.school,no,yes,no,cellular,228,2,failure,0
33,blue-collar,married,basic.9y,no,no,no,cellular,296,1,nonexistent,0
33,admin.,single,university.degree,no,yes,no,cellular,9,8,nonexistent,0
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,337,3,nonexistent,0
31,admin.,married,high.school,no,yes,no,cellular,476,1,nonexistent,1
28,technician,single,professional.course,no,yes,no,telephone,185,1,failure,0
51,blue-collar,married,basic.4y,no,no,no,cellular,104,4,nonexistent,0
28,technician,single,professional.course,no,yes,no,cellular,244,1,nonexistent,0
29,admin.,single,university.degree,no,yes,no,cellular,152,1,failure,0
44,admin.,married,high.school,no,no,no,cellular,231,1,nonexistent,0
58,management,married,basic.4y,no,yes,yes,cellular,184,1,failure,0
41,blue-collar,married,basic.4y,no,yes,no,cellular,124,1,nonexistent,0
40,blue-collar,single,basic.9y,no,no,no,cellular,21,6,nonexistent,0
45,blue-collar,married,basic.9y,no,no,no,cellular,96,2,failure,0
30,blue-collar,married,basic.9y,no,yes,no,cellular,99,1,nonexistent,0
31,admin.,single,basic.9y,no,yes,no,cellular,117,2,failure,0
32,services,single,high.school,no,yes,no,cellular,53,1,failure,0
35,admin.,married,university.degree,no,no,yes,cellular,261,1,nonexistent,0
33,technician,single,professional.course,no,yes,no,cellular,201,1,failure,0
29,admin.,married,university.degree,no,no,no,cellular,155,2,nonexistent,0
35,admin.,married,high.school,no,yes,no,cellular,43,1,nonexistent,0
32,services,married,basic.9y,no,yes,no,cellular,53,1,nonexistent,0
31,admin.,married,high.school,no,yes,no,cellular,14,1,nonexistent,0
23,admin.,single,high.school,no,yes,no,cellular,108,1,nonexistent,0
50,blue-collar,single,professional.course,no,no,no,cellular,425,2,nonexistent,0
24,blue-collar,single,basic.9y,no,yes,no,cellular,200,1,nonexistent,0
39,blue-collar,married,basic.6y,no,no,yes,cellular,223,2,failure,0
58,housemaid,married,basic.4y,no,yes,no,cellular,413,1,nonexistent,0
29,services,married,high.school,no,no,yes,cellular,747,2,failure,1
47,blue-collar,married,basic.4y,no,yes,no,cellular,177,1,failure,0
31,services,single,high.school,no,yes,no,cellular,66,1,failure,0
34,blue-collar,married,basic.6y,no,yes,no,cellular,716,1,nonexistent,1
34,services,married,university.degree,no,yes,yes,cellular,253,1,nonexistent,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,14,6,failure,0
33,admin.,married,high.school,no,no,no,cellular,316,1,nonexistent,0
31,services,single,high.school,no,yes,no,cellular,152,1,failure,0
34,blue-collar,married,basic.6y,no,no,yes,telephone,137,1,failure,0
34,management,single,university.degree,no,no,yes,cellular,155,1,nonexistent,0
28,admin.,married,high.school,no,yes,yes,cellular,165,1,failure,0
35,blue-collar,married,professional.course,no,yes,no,cellular,466,2,nonexistent,0
29,blue-collar,married,basic.9y,no,no,no,cellular,1101,1,nonexistent,1
48,blue-collar,married,basic.9y,no,yes,no,cellular,368,1,nonexistent,0
28,admin.,married,high.school,no,yes,no,cellular,201,1,failure,0
29,blue-collar,single,high.school,no,yes,yes,cellular,146,1,nonexistent,0
27,admin.,married,high.school,no,yes,yes,cellular,77,4,nonexistent,0
29,blue-collar,single,high.school,no,no,no,cellular,157,1,nonexistent,0
33,admin.,single,university.degree,no,yes,yes,cellular,96,6,failure,0
35,admin.,single,university.degree,no,no,no,telephone,104,1,nonexistent,0
52,admin.,married,basic.9y,no,yes,no,cellular,38,2,failure,0
48,services,married,high.school,no,yes,yes,cellular,154,5,nonexistent,0
41,services,married,high.school,no,yes,no,cellular,342,2,nonexistent,0
28,technician,single,professional.course,no,yes,yes,telephone,43,1,failure,0
29,blue-collar,single,basic.9y,no,no,no,cellular,68,1,nonexistent,0
32,blue-collar,single,basic.9y,no,yes,yes,cellular,179,1,nonexistent,0
29,blue-collar,single,basic.9y,no,yes,no,cellular,427,1,nonexistent,0
34,technician,single,high.school,no,no,no,cellular,63,1,nonexistent,0
22,admin.,single,high.school,no,yes,no,cellular,197,2,nonexistent,0
33,blue-collar,single,basic.4y,no,yes,yes,cellular,409,2,nonexistent,0
55,blue-collar,married,basic.9y,no,yes,yes,cellular,299,1,nonexistent,0
36,blue-collar,divorced,basic.9y,no,no,no,cellular,323,2,nonexistent,0
45,services,divorced,basic.9y,no,no,no,cellular,215,1,failure,0
37,admin.,single,basic.9y,no,yes,yes,cellular,147,1,nonexistent,0
39,technician,single,professional.course,no,no,no,cellular,143,1,failure,0
38,admin.,married,university.degree,no,yes,no,cellular,541,1,failure,0
40,admin.,single,high.school,no,no,yes,cellular,172,1,nonexistent,0
38,blue-collar,single,basic.6y,no,yes,yes,cellular,309,1,failure,0
59,retired,divorced,professional.course,no,no,no,cellular,69,1,nonexistent,0
24,student,single,university.degree,no,yes,no,cellular,79,1,nonexistent,0
31,admin.,single,high.school,no,no,no,cellular,299,2,failure,0
38,housemaid,divorced,university.degree,no,yes,no,cellular,213,1,nonexistent,0
40,blue-collar,single,basic.9y,no,no,no,cellular,196,3,nonexistent,0
29,blue-collar,married,basic.9y,no,no,no,cellular,54,1,success,0
29,admin.,married,high.school,no,no,no,cellular,54,1,failure,0
34,technician,single,professional.course,no,yes,no,cellular,404,2,nonexistent,0
34,admin.,married,university.degree,no,yes,no,cellular,80,2,nonexistent,0
33,admin.,single,high.school,no,yes,no,cellular,135,1,failure,0
33,admin.,single,high.school,no,yes,no,cellular,162,1,failure,0
33,admin.,single,high.school,no,no,no,cellular,341,1,nonexistent,0
29,blue-collar,married,basic.9y,no,no,no,cellular,366,3,failure,1
33,technician,single,university.degree,no,no,yes,cellular,118,2,nonexistent,0
33,management,married,basic.9y,no,yes,yes,cellular,168,1,nonexistent,0
34,services,single,basic.9y,no,no,no,cellular,308,1,nonexistent,0
28,unemployed,married,university.degree,no,no,no,cellular,176,1,nonexistent,0
45,blue-collar,single,basic.4y,no,no,no,cellular,223,1,failure,0
37,blue-collar,married,basic.4y,no,no,yes,cellular,199,1,failure,0
45,blue-collar,single,basic.4y,no,yes,no,cellular,721,1,nonexistent,0
32,technician,married,university.degree,no,yes,no,cellular,641,1,nonexistent,0
34,admin.,single,university.degree,no,yes,no,cellular,234,1,failure,0
33,blue-collar,divorced,basic.4y,no,no,no,cellular,86,3,nonexistent,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,180,2,failure,0
29,technician,single,high.school,no,no,no,cellular,68,4,success,0
34,blue-collar,single,high.school,no,no,no,cellular,103,1,nonexistent,0
36,services,single,high.school,no,no,no,cellular,102,6,nonexistent,0
34,admin.,single,high.school,no,yes,no,cellular,239,1,failure,0
36,admin.,single,university.degree,no,yes,no,cellular,325,2,nonexistent,0
35,services,single,high.school,no,no,no,cellular,234,3,nonexistent,0
42,technician,married,professional.course,no,no,no,cellular,194,4,nonexistent,0
33,blue-collar,married,basic.6y,no,yes,no,cellular,134,1,failure,0
34,management,married,university.degree,no,yes,no,cellular,77,4,nonexistent,0
53,admin.,married,basic.9y,no,yes,yes,cellular,674,1,nonexistent,1
36,services,single,high.school,no,yes,no,telephone,216,4,nonexistent,0
48,blue-collar,married,basic.6y,no,yes,no,cellular,122,1,failure,0
58,retired,married,university.degree,no,no,no,cellular,109,1,failure,0
35,blue-collar,married,basic.6y,no,no,no,telephone,622,3,nonexistent,1
29,blue-collar,married,basic.9y,no,no,no,cellular,1966,1,nonexistent,0
27,blue-collar,married,university.degree,no,no,yes,cellular,131,1,nonexistent,0
49,entrepreneur,married,university.degree,no,no,no,cellular,140,2,nonexistent,0
34,blue-collar,married,basic.6y,no,no,yes,cellular,281,1,nonexistent,0
40,technician,married,basic.6y,no,yes,no,cellular,156,5,failure,0
45,blue-collar,single,basic.4y,no,yes,no,cellular,161,2,nonexistent,0
33,admin.,married,university.degree,no,yes,yes,cellular,44,1,failure,0
32,technician,single,high.school,no,yes,no,cellular,240,1,failure,0
42,blue-collar,married,basic.6y,no,yes,no,cellular,172,1,nonexistent,0
36,technician,married,professional.course,no,no,no,cellular,127,1,nonexistent,0
49,management,single,professional.course,no,no,no,cellular,248,1,nonexistent,0
39,technician,single,professional.course,no,yes,no,cellular,115,1,nonexistent,0
26,admin.,single,high.school,no,yes,no,cellular,38,1,failure,0
42,services,married,basic.9y,no,yes,no,cellular,201,1,failure,0
42,technician,single,professional.course,no,no,no,cellular,341,1,nonexistent,0
34,admin.,married,basic.6y,no,yes,no,cellular,298,2,nonexistent,0
41,services,married,high.school,no,yes,no,cellular,314,2,nonexistent,1
23,blue-collar,married,basic.9y,no,yes,no,cellular,52,4,nonexistent,0
23,services,married,high.school,no,yes,no,cellular,77,3,nonexistent,0
24,blue-collar,divorced,basic.9y,no,no,no,cellular,417,1,nonexistent,0
42,blue-collar,married,basic.4y,no,yes,no,cellular,361,1,failure,0
51,blue-collar,married,high.school,no,yes,no,cellular,809,1,failure,1
31,blue-collar,divorced,high.school,no,no,no,cellular,156,1,failure,0
31,admin.,single,university.degree,no,yes,no,cellular,44,1,nonexistent,0
30,admin.,married,high.school,no,no,no,cellular,166,1,failure,0
41,services,married,high.school,no,yes,no,cellular,58,2,nonexistent,0
40,blue-collar,single,basic.9y,no,yes,no,cellular,76,3,nonexistent,0
39,blue-collar,married,high.school,no,yes,yes,cellular,312,1,failure,0
39,blue-collar,married,high.school,no,yes,no,cellular,298,1,nonexistent,0
31,blue-collar,divorced,high.school,no,yes,no,cellular,829,1,failure,1
33,admin.,single,university.degree,no,yes,no,cellular,484,3,nonexistent,0
35,entrepreneur,married,university.degree,no,yes,no,cellular,204,3,nonexistent,0
24,admin.,single,high.school,no,yes,no,cellular,437,2,nonexistent,0
34,unemployed,single,high.school,no,yes,no,cellular,937,3,nonexistent,1
31,blue-collar,single,basic.9y,no,no,yes,cellular,37,3,nonexistent,0
38,blue-collar,married,basic.4y,no,yes,no,cellular,193,3,nonexistent,0
29,admin.,single,high.school,no,no,no,cellular,230,4,nonexistent,0
49,blue-collar,divorced,high.school,no,yes,no,cellular,204,2,nonexistent,0
35,admin.,married,high.school,no,yes,no,cellular,163,2,failure,0
34,unemployed,single,high.school,no,yes,no,cellular,1970,3,nonexistent,1
32,blue-collar,single,high.school,no,no,yes,cellular,358,2,failure,0
34,admin.,single,high.school,no,yes,no,cellular,195,2,failure,0
44,blue-collar,divorced,basic.4y,no,no,no,cellular,154,2,nonexistent,0
51,self-employed,married,basic.9y,no,no,no,telephone,246,2,success,0
33,admin.,single,university.degree,no,no,no,cellular,151,2,nonexistent,0
35,blue-collar,married,basic.9y,no,no,no,cellular,297,2,nonexistent,0
38,management,married,university.degree,no,yes,no,cellular,172,3,nonexistent,0
33,management,married,university.degree,no,yes,yes,cellular,74,3,failure,0
51,blue-collar,divorced,basic.9y,no,yes,no,cellular,187,3,nonexistent,0
35,technician,married,professional.course,no,no,no,cellular,124,2,failure,0
41,blue-collar,married,basic.4y,no,yes,no,cellular,186,2,nonexistent,0
38,blue-collar,married,basic.9y,no,yes,no,cellular,1975,5,nonexistent,1
29,services,single,basic.6y,no,yes,yes,cellular,252,5,nonexistent,0
32,services,single,high.school,no,no,no,cellular,248,2,nonexistent,0
33,admin.,married,high.school,no,yes,yes,cellular,85,2,failure,0
39,blue-collar,married,basic.4y,no,no,no,cellular,199,3,nonexistent,0
38,self-employed,married,basic.9y,no,no,yes,cellular,482,2,nonexistent,1
30,technician,married,basic.9y,no,no,no,cellular,226,4,failure,0
29,blue-collar,married,basic.9y,no,yes,yes,cellular,98,2,failure,0
33,admin.,single,university.degree,no,yes,no,cellular,358,2,failure,0
37,blue-collar,married,basic.6y,no,no,yes,cellular,158,5,nonexistent,0
49,admin.,married,university.degree,no,yes,yes,cellular,194,3,nonexistent,0
34,self-employed,single,university.degree,no,no,no,cellular,340,2,failure,0
40,blue-collar,single,basic.9y,no,yes,yes,telephone,325,4,nonexistent,0
48,blue-collar,married,basic.6y,no,yes,no,cellular,88,2,nonexistent,0
34,management,married,university.degree,no,no,no,cellular,323,3,failure,0
33,admin.,divorced,university.degree,no,yes,no,cellular,275,2,nonexistent,0
36,admin.,single,university.degree,no,yes,no,cellular,177,3,nonexistent,0
39,blue-collar,single,university.degree,no,yes,no,cellular,53,3,failure,0
29,blue-collar,married,basic.9y,no,yes,yes,cellular,396,2,failure,0
39,management,divorced,university.degree,no,no,no,cellular,157,4,nonexistent,0
31,admin.,married,university.degree,no,yes,no,cellular,954,2,success,1
34,services,married,high.school,no,no,no,cellular,251,2,nonexistent,0
32,services,single,high.school,no,no,no,cellular,402,2,failure,0
31,services,single,high.school,no,no,no,cellular,1298,2,nonexistent,1
36,admin.,single,university.degree,no,no,yes,cellular,1119,2,nonexistent,1
52,technician,divorced,high.school,no,no,yes,cellular,191,2,failure,0
27,technician,single,professional.course,no,yes,yes,cellular,94,2,failure,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,499,3,nonexistent,0
36,services,single,high.school,no,yes,no,cellular,66,4,nonexistent,0
