age,job,marital,education,default,housing,loan,contact,duration,campaign,poutcome,y
26,3,1,3,0,1,0,1,102,1,0,0
30,2,1,5,0,1,0,1,214,3,0,1
36,8,1,5,0,1,0,1,300,2,2,1
29,2,0,1,0,0,0,1,200,1,0,1
42,10,0,5,0,1,0,1,436,1,2,1
34,8,0,5,0,1,1,0,192,1,0,0
33,8,0,5,0,1,0,1,97,1,0,0
50,2,1,4,0,1,0,1,343,1,0,0
47,2,1,5,0,1,0,1,156,3,0,0
23,9,1,1,0,0,0,1,200,2,0,1
24,1,1,1,0,0,0,1,150,1,0,0
54,8,0,5,0,1,0,1,42,1,0,0
29,1,1,1,0,1,1,1,431,2,1,1
56,8,0,5,0,1,0,1,175,3,0,0
25,3,1,5,0,1,1,1,124,1,1,0
30,2,1,5,0,0,0,1,656,1,0,0
54,2,0,5,0,0,0,1,77,2,0,0
40,7,0,2,0,0,0,1,837,1,0,1
29,1,1,1,0,0,0,1,725,2,2,1
27,4,1,2,0,1,0,1,334,3,0,0
57,0,2,1,0,0,1,0,230,4,0,0
69,7,0,1,0,0,0,1,144,2,0,1
30,2,1,5,0,1,0,1,617,2,0,1
69,7,0,1,0,0,0,1,140,2,0,1
69,7,0,1,0,1,0,1,178,2,0,0
31,2,0,1,0,0,0,1,161,1,2,0
29,3,0,5,0,0,0,1,150,2,0,0
26,2,1,5,0,1,0,1,213,1,0,0
35,2,1,5,0,1,0,1,266,1,1,0
52,2,0,5,0,1,1,1,247,2,0,1
54,2,1,1,0,0,0,1,114,1,0,0
33,3,1,5,0,1,1,1,203,2,0,0
25,3,0,3,0,0,0,1,595,3,1,0
33,8,2,5,0,1,0,1,63,1,0,0
21,9,1,1,0,0,0,1,295,4,0,0
33,8,2,5,0,1,0,1,187,1,0,1
56,8,0,5,0,1,0,0,218,5,0,0
35,2,0,5,0,0,0,1,510,3,0,1
25,5,0,1,0,0,0,1,125,2,0,0
53,4,0,2,0,1,0,1,328,2,2,1
51,5,0,2,0,1,0,1,262,2,0,1
51,5,0,2,0,0,0,1,280,2,1,1
45,2,1,5,0,1,0,1,207,1,0,1
53,0,0,1,0,1,0,1,94,2,0,0
30,2,1,5,0,1,0,1,106,1,2,0
29,3,1,5,0,0,0,1,176,1,2,0
51,5,0,2,0,1,0,1,79,1,1,0
29,2,1,5,0,1,1,1,449,1,0,1
30,2,0,4,0,1,0,1,111,2,1,0
26,2,1,5,0,0,1,1,224,1,0,1
54,2,0,5,0,1,0,1,151,1,0,0
21,9,1,1,0,0,0,1,400,1,0,1
30,2,0,3,0,1,0,1,80,1,0,0
25,1,1,1,0,1,0,1,217,1,0,1
42,2,0,5,0,0,0,1,160,1,0,1
30,2,1,5,0,0,0,1,144,1,0,0
24,2,1,1,0,0,0,1,352,2,1,1
21,1,1,3,0,1,1,1,787,1,0,1
30,2,1,5,0,0,0,1,323,1,0,1
50,3,1,3,0,1,1,1,78,1,0,0
50,3,1,3,0,1,1,1,160,1,1,1
22,9,1,1,0,1,1,1,221,1,1,0
25,1,1,1,0,1,0,1,239,2,2,1
36,8,0,5,0,1,0,1,156,1,1,1
36,8,0,5,0,0,0,1,194,1,0,1
32,2,0,5,0,1,0,1,105,1,0,0
36,3,0,4,0,1,0,1,390,1,0,0
30,2,0,5,0,1,0,1,96,2,2,1
25,9,1,5,0,0,1,1,136,1,0,1
31,2,0,5,0,0,0,1,81,2,1,1
35,10,0,5,0,1,0,1,269,1,0,1
32,2,0,5,0,0,1,1,327,3,2,1
28,2,1,1,0,1,1,1,296,2,0,1
53,0,0,1,0,0,1,1,147,1,1,1
35,2,0,5,0,0,0,1,121,4,0,1
32,2,1,5,0,1,0,1,89,2,0,1
26,4,1,3,0,1,0,1,77,2,0,0
30,3,1,3,0,0,0,1,137,1,0,1
26,9,1,5,0,1,0,1,112,1,0,0
34,3,0,3,0,0,0,1,218,1,0,0
28,10,1,3,0,1,0,1,207,1,0,0
28,8,1,5,0,1,0,1,1161,1,2,1
38,3,1,3,0,1,0,1,113,1,0,0
38,3,1,3,0,0,0,1,138,1,0,0
29,3,1,5,0,0,0,1,442,3,0,0
52,2,0,5,0,1,0,1,352,1,0,0
42,1,2,1,0,1,0,0,143,1,0,0
29,2,1,5,0,0,0,0,247,2,0,0
25,1,2,1,0,1,1,1,437,2,0,1
32,2,0,5,0,1,0,1,216,2,0,0
53,4,0,4,0,0,1,1,578,2,0,1
42,2,0,5,0,1,0,1,156,2,0,0
28,8,1,5,0,1,0,1,66,1,1,0
28,2,0,5,0,1,0,1,73,1,1,0
53,4,0,2,0,0,0,1,592,3,1,1
32,8,0,1,0,1,1,1,119,2,0,0
35,2,0,5,0,0,1,0,125,5,0,0
33,2,1,5,0,1,0,1,114,3,0,0
22,9,1,1,0,0,1,0,166,2,0,1
34,8,0,5,0,1,0,0,111,3,0,0
50,4,0,4,0,1,0,1,117,1,0,0
34,2,1,1,0,0,1,1,207,1,0,0
31,8,1,5,0,0,0,1,1094,1,0,0
52,4,1,4,0,0,0,1,174,2,2,1
44,2,0,5,0,1,0,1,133,1,0,0
29,3,0,1,0,0,0,1,397,1,0,1
27,4,0,1,0,1,0,1,264,1,0,0
46,0,1,5,0,1,1,1,324,1,2,1
49,2,2,1,0,1,0,1,169,1,0,0
30,2,1,5,0,0,0,1,275,1,0,1
30,2,1,5,0,0,1,1,199,1,2,1
32,2,1,5,0,0,0,1,255,1,0,1
28,2,1,5,0,1,0,1,232,1,0,1
32,2,1,5,0,0,0,1,462,1,0,1
27,2,1,5,0,1,0,1,136,1,0,0
56,2,0,4,0,1,0,1,146,1,1,0
24,2,1,5,0,0,0,1,255,2,0,1
45,7,0,5,0,1,0,1,247,3,0,0
24,9,1,1,0,1,0,0,109,1,0,0
50,7,0,4,0,0,0,0,227,1,0,0
27,2,1,5,0,0,0,1,398,2,0,0
51,3,0,4,0,0,0,0,302,1,0,1
28,3,1,3,0,1,1,1,149,1,2,1
25,9,0,5,0,0,0,1,191,1,0,1
49,5,0,3,0,0,0,1,317,1,0,0
31,10,0,5,0,1,0,1,207,1,0,1
21,9,1,5,0,0,0,1,493,2,0,1
51,3,1,5,0,1,0,1,509,1,0,1
27,2,1,5,0,1,0,1,77,1,0,0
32,3,1,3,0,1,0,1,329,1,2,0
51,3,1,5,0,0,0,1,657,1,0,1
29,3,0,1,0,1,0,1,365,3,0,1
28,2,1,5,0,1,0,1,188,1,1,0
46,3,0,3,0,0,0,0,215,1,1,0
37,2,0,5,0,1,0,0,145,1,0,0
51,2,1,5,0,0,0,1,159,2,0,1
31,3,0,5,0,1,0,1,276,2,0,1
29,2,1,1,0,1,0,1,213,2,0,0
21,4,1,0,0,0,0,0,153,1,0,0
48,2,0,5,0,1,0,0,522,3,0,1
26,2,1,1,0,0,0,1,76,2,1,0
33,2,1,5,0,0,0,1,471,2,0,0
30,2,1,5,0,0,0,1,92,2,0,0
27,2,1,5,0,1,0,0,329,1,0,0
51,2,1,5,0,1,1,1,263,2,0,0
25,10,0,5,0,1,0,1,57,2,1,0
28,9,1,1,0,1,0,1,577,3,0,1
25,3,1,5,0,1,0,1,271,2,2,0
54,2,0,1,0,0,0,1,455,3,0,0
25,3,1,4,0,1,0,1,103,2,0,1
52,2,0,5,0,1,0,1,333,1,0,0
35,3,0,3,0,1,0,0,366,1,0,1
20,9,1,1,0,1,0,1,201,2,0,1
30,3,1,5,0,1,0,1,166,2,0,1
29,1,0,5,0,0,1,1,89,2,0,0
32,2,1,5,0,1,0,1,58,2,0,0
34,2,1,1,0,0,0,1,548,2,0,1
29,9,1,3,0,0,0,1,95,2,0,0
27,2,1,5,0,0,0,1,96,2,0,0
30,10,0,5,0,1,0,1,138,2,0,0
31,8,0,5,0,0,0,0,614,2,0,0
52,8,0,5,0,0,0,0,303,2,0,0
21,1,1,1,0,0,0,1,110,2,0,0
53,2,1,5,0,1,0,1,304,2,2,1
36,3,1,3,0,0,0,1,146,2,0,1
36,3,1,3,0,1,0,1,126,2,2,1
30,8,1,5,0,0,1,1,244,7,0,1
29,3,0,1,0,0,0,1,157,2,0,1
51,3,1,5,0,0,0,1,151,2,0,0
25,3,1,4,0,0,0,0,800,2,0,0
26,2,1,1,0,1,1,1,200,2,0,0
33,2,1,5,0,0,0,0,113,1,0,0
25,2,2,5,0,0,0,1,143,2,0,0
52,3,0,3,0,0,0,1,130,5,0,0
29,2,1,5,0,1,0,1,97,4,0,0
36,4,0,4,0,0,0,1,86,1,0,0
32,8,1,5,0,0,0,1,257,2,2,1
32,8,1,5,0,0,0,1,152,2,2,0
28,1,1,4,0,1,1,1,252,5,0,0
27,4,1,1,0,1,0,1,148,2,2,1
32,9,1,5,0,1,0,1,197,2,1,0
31,2,1,5,0,0,0,1,127,3,1,0
27,2,1,5,0,0,0,1,138,3,0,1
43,4,0,2,0,1,0,1,458,6,0,1
33,4,0,1,0,1,0,1,110,2,0,0
22,4,1,4,0,1,0,1,84,2,0,0
47,2,1,5,0,1,0,1,243,4,0,1
36,8,0,5,0,0,0,1,200,4,0,1
43,4,0,2,0,1,0,1,131,4,1,1
25,2,1,5,0,1,1,1,431,3,2,0
30,10,1,5,0,1,1,1,106,4,0,0
44,10,0,5,0,0,0,1,234,2,2,1
29,2,1,1,0,1,1,1,100,2,0,0
57,8,0,5,0,1,0,1,337,3,0,0
49,1,0,1,0,0,0,1,239,4,0,1
29,2,1,5,0,0,0,1,160,2,0,1
38,3,0,3,0,1,0,1,993,4,2,1
48,1,0,1,0,1,1,1,217,3,0,0
25,5,0,5,0,0,0,1,529,2,0,1
32,7,0,0,0,1,0,1,183,2,1,1
25,10,1,5,0,0,0,1,105,4,1,0
22,3,1,5,0,1,0,1,127,2,0,0
54,4,0,4,0,0,0,1,258,2,0,1
54,4,0,4,0,1,0,1,239,2,2,1
26,8,1,5,0,1,0,1,230,2,0,0
55,6,0,1,0,1,1,1,186,2,0,1
25,10,1,5,0,1,0,1,382,5,0,0
26,10,1,5,0,1,0,1,175,2,0,0
22,10,1,5,0,1,1,1,126,6,0,1
22,3,1,5,0,1,0,1,163,4,1,1
50,2,0,5,0,1,0,1,95,7,1,1
44,4,0,3,0,1,0,1,336,3,2,0
55,6,0,1,0,1,0,1,136,3,2,0
52,7,0,1,0,1,0,1,177,3,0,0
33,8,0,5,0,1,0,1,139,5,0,0
31,2,1,1,0,0,0,1,39,3,0,0
25,2,1,5,0,0,0,0,94,2,0,0
59,6,0,0,0,1,0,0,263,4,0,0
32,8,0,5,0,1,0,1,54,3,0,0
33,5,0,5,0,1,0,1,579,3,0,1
28,2,1,1,0,0,0,1,491,2,0,1
32,3,2,5,0,1,0,1,532,2,0,1
40,5,0,4,0,0,0,1,143,3,1,0
52,3,0,3,0,1,0,1,268,1,0,0
30,2,0,1,0,0,0,1,439,1,0,0
57,6,0,0,0,0,1,1,292,1,0,0
35,7,2,5,0,1,0,1,92,2,1,0
41,2,1,5,0,1,0,1,95,1,0,1
28,2,1,5,0,0,0,1,114,1,0,0
22,1,1,1,0,1,0,1,147,1,0,0
22,1,1,1,0,1,1,1,181,1,0,0
35,7,2,5,0,1,0,0,351,6,0,1
46,2,2,1,0,1,0,1,372,1,0,1
34,2,0,1,0,0,0,1,135,1,0,0
30,2,0,5,0,1,0,1,288,1,0,1
23,2,1,1,0,0,0,1,92,1,1,0
36,10,1,5,0,0,0,1,177,1,0,1
27,1,1,5,0,1,0,1,41,2,0,0
29,2,1,1,0,1,0,1,415,1,2,1
29,2,1,1,0,0,1,1,74,1,0,0
31,4,0,5,0,1,0,1,382,2,0,1
34,0,1,0,0,0,0,1,157,1,0,0
29,3,1,4,0,0,0,1,24,1,0,0
74,6,0,0,0,1,0,1,257,1,0,1
32,10,1,5,0,1,0,1,104,1,0,0
32,10,1,5,0,1,0,1,64,1,0,0
30,1,1,1,0,1,0,1,181,2,0,1
34,4,0,0,0,1,0,1,88,2,0,0
57,5,0,0,0,1,0,1,284,1,0,1
57,5,0,0,0,0,0,1,651,1,0,1
41,5,1,0,0,0,0,1,170,1,0,0
29,2,0,1,0,0,0,1,155,1,1,1
24,2,1,5,0,1,1,1,74,1,0,0
25,2,1,1,0,0,0,1,95,1,0,0
28,2,1,5,0,1,0,1,333,1,0,0
52,10,0,5,0,1,0,1,322,1,2,1
22,1,1,1,0,1,0,0,94,2,0,0
23,2,1,5,0,0,0,1,60,1,1,0
26,3,1,3,0,0,0,1,175,1,1,0
43,2,0,5,0,0,0,1,108,1,1,0
32,3,0,5,0,0,0,1,60,1,0,0
30,3,0,5,0,0,0,1,108,1,0,0
29,2,1,1,0,1,1,1,89,2,0,1
34,4,0,0,0,1,0,1,75,2,0,0
25,3,1,3,0,1,0,1,29,1,0,0
26,2,0,1,0,0,0,1,79,1,0,0
21,2,1,1,0,0,0,1,173,1,0,1
38,2,1,5,0,1,0,1,318,3,0,0
25,2,1,3,0,1,0,1,205,2,0,0
37,3,0,3,0,0,0,1,129,1,0,1
49,5,0,3,0,1,0,1,298,3,0,0
35,8,0,5,0,0,0,1,136,2,0,1
53,0,0,0,0,0,1,1,263,2,0,1
29,1,1,3,0,1,0,0,161,2,0,0
53,0,0,0,0,1,0,1,245,2,0,1
57,2,0,5,0,0,0,1,214,1,0,0
56,2,0,5,0,1,0,1,202,1,0,0
48,0,0,1,0,0,0,1,399,1,0,0
40,5,1,0,0,0,0,1,355,1,0,1
43,2,0,5,0,1,0,1,281,1,0,0
39,4,0,4,0,1,0,1,250,1,0,0
35,8,0,5,0,1,0,1,66,1,0,0
50,10,0,3,0,1,0,1,102,1,1,0
25,2,0,5,0,1,0,0,64,1,0,0
40,5,1,0,0,0,0,1,459,2,0,0
46,2,1,5,0,0,0,1,119,1,0,0
49,5,0,3,0,0,0,1,229,1,0,0
43,2,0,5,0,1,0,0,30,1,0,0
58,6,0,0,0,1,0,1,79,2,0,0
55,8,0,5,0,1,0,1,114,3,0,1
44,5,1,0,0,0,0,1,276,2,0,0
31,3,0,3,0,1,0,1,404,3,1,0
57,6,0,0,0,1,1,1,162,3,0,1
36,3,1,3,0,1,0,1,569,2,0,0
44,5,1,0,0,1,0,0,55,2,0,0
25,3,0,3,0,1,0,1,551,4,1,1
24,2,1,5,0,1,0,1,65,3,1,0
32,2,1,5,0,1,1,1,49,2,1,0
26,10,1,5,0,1,0,1,181,2,0,0
40,10,1,5,0,0,1,1,54,4,0,0
29,5,1,0,0,0,1,1,243,3,2,1
24,2,1,5,0,1,0,1,151,7,1,0
32,1,0,3,0,0,0,1,94,6,0,0
34,2,0,5,0,0,0,0,84,4,0,0
25,9,1,5,0,1,1,1,393,2,0,1
56,10,0,5,0,1,0,0,390,15,0,0
29,2,1,5,0,0,1,1,813,4,0,1
56,10,0,5,0,1,0,1,88,3,0,0
56,10,0,5,0,0,0,1,754,3,0,0
53,2,0,5,0,0,1,0,1603,10,0,1
27,7,1,5,0,0,0,1,133,2,1,0
49,2,0,5,0,0,0,1,259,2,0,1
25,9,1,5,0,0,1,0,280,6,1,1
32,3,0,1,0,0,1,1,112,4,1,0
47,3,0,3,0,1,0,1,63,5,1,0
32,3,0,1,0,1,0,0,293,5,1,1
31,3,1,5,0,1,1,1,241,5,0,0
38,1,0,4,0,0,0,1,140,2,0,0
38,1,0,4,0,0,1,0,177,2,0,0
40,8,0,5,0,1,0,1,295,3,0,1
25,2,0,5,0,1,0,1,457,3,0,0
55,2,0,1,0,1,0,1,177,5,1,0
58,6,0,3,0,1,1,0,100,2,0,0
48,2,0,5,0,1,0,1,136,1,1,0
60,6,2,0,0,0,0,1,111,5,0,0
55,4,0,4,0,0,0,1,271,2,0,0
47,0,1,3,0,1,0,1,67,1,2,0
40,4,0,3,0,0,0,0,883,1,1,1
53,2,0,5,0,0,1,1,115,1,0,0
50,2,0,5,0,0,0,1,269,1,2,1
42,2,1,5,0,1,0,1,570,3,0,0
41,3,2,5,0,0,0,1,238,1,0,0
32,3,1,3,0,0,0,1,524,1,0,0
32,3,1,3,0,1,1,1,187,1,0,0
49,3,1,3,0,1,0,1,68,1,2,0
45,2,0,4,0,1,0,0,60,2,0,0
39,2,0,5,0,0,0,1,208,1,0,0
39,2,0,5,0,0,0,1,459,1,1,1
51,2,0,5,0,0,0,0,295,3,0,0
36,2,1,1,0,1,0,1,248,1,1,0
45,3,0,3,0,1,1,1,191,1,0,0
36,1,0,5,0,0,1,1,255,2,2,1
47,4,0,3,0,0,1,1,971,2,0,0
45,10,1,4,0,1,0,1,201,1,0,0
24,3,1,3,0,0,0,1,227,1,2,1
47,2,0,5,0,1,1,1,140,1,0,0
38,3,1,5,0,1,0,1,128,1,0,0
45,3,2,5,0,0,0,1,224,1,0,0
37,7,0,5,0,1,0,1,108,1,0,0
38,2,1,5,0,0,0,1,103,1,0,0
38,2,1,5,0,1,0,0,42,1,0,0
36,7,1,0,0,0,0,1,185,1,0,1
36,7,1,0,0,0,0,1,166,1,0,0
31,4,1,1,0,1,0,1,160,1,0,0
64,8,0,5,0,0,0,1,205,1,0,1
33,0,0,5,0,0,0,1,224,1,0,1
50,2,0,1,0,0,0,1,140,3,0,1
56,8,0,3,0,0,0,1,291,2,0,0
59,2,0,5,0,1,1,1,92,1,0,0
55,8,0,5,0,0,1,1,260,2,2,1
51,2,1,1,0,1,0,0,372,1,0,1
61,2,0,5,0,1,1,0,261,4,0,1
51,0,0,0,0,1,1,1,97,1,1,0
34,2,0,5,0,1,0,0,248,3,0,0
45,2,0,5,0,0,0,1,74,1,0,0
45,2,0,5,0,0,0,1,252,1,0,1
45,2,0,5,0,0,0,1,252,1,0,1
50,2,0,5,0,0,0,1,356,1,0,1
60,2,0,5,0,1,0,0,363,1,0,1
59,4,2,0,0,1,0,1,218,1,0,1
59,4,2,0,0,0,0,1,367,1,0,1
58,6,0,3,0,0,1,1,82,1,2,0
63,6,2,5,0,1,1,1,146,1,1,0
51,3,0,3,0,0,0,1,566,1,2,1
46,2,1,5,0,1,0,1,309,1,0,1
46,7,0,5,0,1,0,1,396,1,0,1
43,3,1,5,0,0,0,1,109,1,0,0
51,3,0,5,0,1,0,1,226,1,0,0
63,6,2,5,0,0,1,1,317,1,1,0
60,0,0,0,0,1,0,1,229,1,0,0
38,3,1,5,0,1,0,1,98,1,0,0
32,10,1,5,0,0,0,1,590,1,1,0
32,10,1,5,0,1,0,1,940,1,2,1
36,5,0,4,0,0,0,1,153,1,0,0
29,3,0,3,0,0,0,1,86,2,1,0
32,10,1,5,0,0,0,1,276,2,0,1
50,2,0,5,0,1,0,1,567,5,0,1
60,0,0,0,0,1,0,1,503,2,2,1
51,3,0,3,0,1,0,1,135,2,1,1
46,2,2,1,0,1,0,0,176,1,0,1
57,6,2,4,0,1,0,1,247,2,0,1
21,5,1,1,0,1,0,1,203,1,0,1
29,2,1,1,0,0,0,1,446,1,0,1
36,2,0,1,0,1,0,1,122,1,1,0
47,4,0,3,0,1,0,1,175,1,0,1
29,3,1,5,0,0,0,1,1007,6,0,1
48,2,2,5,0,1,0,1,409,2,0,1
35,2,1,1,0,1,0,1,147,2,1,0
56,6,0,1,0,1,0,1,603,1,0,0
30,2,0,5,0,0,0,1,438,2,0,1
57,6,2,4,0,0,0,1,897,3,0,0
53,3,0,1,0,1,0,1,531,3,0,0
33,2,1,5,0,0,0,1,704,1,0,1
29,3,1,5,0,1,0,1,473,1,0,0
47,3,0,3,0,0,0,0,320,2,0,0
28,2,1,5,0,1,0,1,67,2,0,0
75,6,0,0,0,1,1,1,67,2,0,0
58,2,0,1,0,1,0,1,318,4,1,0
34,2,0,1,0,0,0,1,59,7,0,0
35,3,0,5,0,1,0,1,236,2,0,0
56,6,0,1,0,1,1,1,308,2,0,1
46,2,1,5,0,1,0,1,413,5,0,0
31,2,1,5,0,1,0,1,202,4,0,1
30,2,1,5,0,0,1,1,207,2,0,0
23,9,1,1,0,0,0,1,270,3,0,1
37,2,0,5,0,1,0,1,227,2,0,1
28,1,1,5,0,1,0,1,316,4,0,1
53,2,0,1,0,0,0,1,964,1,1,1
33,8,0,5,0,1,0,1,429,1,0,1
41,2,0,5,0,1,0,1,826,1,1,0
38,2,0,5,0,1,0,1,422,1,0,0
42,2,2,5,0,0,0,1,94,1,0,0
37,2,0,1,0,0,0,1,106,1,0,0
50,2,0,1,0,1,0,1,98,2,1,0
30,10,1,5,0,1,0,1,185,1,0,0
26,1,1,1,0,1,0,1,407,1,2,1
31,1,1,5,0,0,0,0,82,2,1,0
25,9,1,1,0,1,0,1,112,1,1,0
29,5,1,5,0,1,0,1,611,1,0,0
26,5,1,1,0,1,0,1,445,1,0,0
23,9,1,1,0,1,0,1,682,2,2,1
26,1,1,1,0,0,0,1,180,2,0,1
46,2,2,1,0,0,0,1,282,1,0,0
45,3,0,1,0,0,0,1,58,1,0,0
26,1,1,1,0,1,0,1,98,1,0,0
23,9,1,1,0,0,0,1,370,1,1,1
42,4,0,1,0,1,0,1,148,1,0,0
31,3,0,5,0,0,0,1,404,1,0,0
38,3,1,5,0,1,0,1,321,1,0,0
26,9,1,1,0,1,0,1,432,1,0,0
33,2,0,1,0,0,0,0,257,1,0,1
27,2,1,5,0,0,0,1,207,1,0,0
40,2,0,5,0,1,0,1,243,1,0,1
44,3,1,3,0,1,0,1,112,2,0,0
31,2,1,1,0,1,0,1,167,1,1,1
42,3,0,5,0,0,0,1,361,1,1,1
47,8,0,5,0,1,0,1,123,1,0,0
42,2,1,5,0,0,0,1,268,2,0,1
29,3,0,5,0,1,0,1,896,2,0,1
68,6,0,0,0,1,0,1,665,1,0,0
50,3,0,3,0,0,0,1,87,1,0,0
45,2,0,5,0,0,0,1,194,1,2,0
24,9,1,1,0,0,0,1,115,1,1,0
41,2,0,5,0,1,0,1,181,1,1,0
44,3,0,3,0,1,0,1,188,2,0,0
20,9,1,1,0,0,0,1,625,1,1,0
45,2,0,5,0,1,0,1,106,1,0,0
20,9,1,1,0,0,0,1,74,1,0,0
20,9,1,1,0,1,0,1,349,1,0,1
36,3,1,1,0,1,0,1,243,1,1,0
30,10,1,5,0,1,0,1,90,3,0,0
43,2,2,5,0,0,0,1,281,1,0,0
42,4,0,2,0,1,0,1,72,1,0,0
42,2,1,5,0,1,1,1,122,1,0,0
32,2,1,3,0,1,0,1,72,1,0,0
27,9,1,1,0,0,1,1,537,2,1,0
42,3,0,5,0,0,1,1,430,2,0,0
32,2,1,5,0,1,0,1,210,5,0,1
59,2,0,1,0,1,0,1,286,2,0,0
40,3,0,1,0,1,0,1,475,3,2,0
26,2,1,5,0,1,0,1,153,1,0,1
36,3,0,3,0,1,0,1,182,3,0,0
32,2,1,5,0,1,0,1,97,3,0,1
38,2,0,1,0,1,1,0,64,3,0,0
29,9,1,1,0,1,0,1,253,2,0,1
33,3,1,5,0,1,0,1,359,2,0,0
32,2,1,5,0,1,0,1,315,4,0,0
23,4,1,1,0,0,0,1,104,2,0,1
32,2,1,5,0,1,0,0,123,4,0,0
23,3,1,3,0,1,0,0,336,4,0,1
51,8,2,5,0,1,0,0,219,2,0,0
26,2,1,5,0,1,0,1,226,2,0,0
51,8,2,5,0,0,0,1,166,7,1,0
45,2,0,5,0,1,0,0,58,3,0,0
27,8,1,5,0,1,0,1,125,2,0,1
37,1,0,1,0,1,0,1,91,2,0,0
27,3,1,5,0,1,0,1,258,3,0,0
36,2,0,1,0,1,0,0,305,7,0,0
35,7,0,1,0,0,0,1,1084,4,0,1
33,2,2,5,0,0,1,1,106,3,0,0
27,9,1,1,0,0,0,1,64,3,0,0
51,2,0,5,0,1,0,1,139,5,0,1
38,2,1,5,0,1,0,0,195,2,0,0
38,2,1,5,0,1,0,1,82,2,0,0
26,3,1,5,0,1,1,1,105,2,0,0
30,9,1,5,0,0,0,1,332,2,1,1
44,2,2,1,0,0,1,1,132,4,0,0
23,9,1,4,0,0,0,1,73,6,0,0
54,2,0,5,0,0,1,1,822,6,2,1
34,2,0,5,0,0,1,1,51,4,1,0
26,2,1,5,0,0,1,1,148,4,0,0
54,2,0,5,0,1,0,1,72,2,1,0
26,3,1,5,0,0,1,1,67,5,1,0
27,2,0,5,0,0,1,1,99,6,1,1
38,8,0,5,0,0,0,1,486,5,0,1
30,9,1,5,0,0,0,1,109,3,0,0
31,2,1,1,0,0,1,0,258,6,0,0
44,2,2,1,0,0,0,1,573,5,0,1
47,2,0,5,0,0,0,0,186,9,0,0
36,2,0,1,0,0,0,1,383,6,0,0
58,8,0,5,0,0,0,1,292,6,1,0
54,5,0,5,0,1,1,1,141,2,0,0
41,2,0,1,0,0,0,1,151,1,0,0
32,1,0,1,0,0,0,1,205,1,0,0
61,10,2,1,0,0,0,1,92,1,0,0
48,8,0,5,0,1,0,1,313,1,0,0
42,2,0,5,0,1,0,1,576,1,2,1
61,6,0,3,0,0,0,1,219,1,0,1
36,2,1,1,0,1,0,1,320,1,0,0
31,2,1,5,0,0,0,1,138,1,2,0
18,9,1,4,0,1,0,1,642,1,0,1
47,2,2,5,0,1,1,1,185,1,0,1
52,8,0,5,0,0,0,1,600,1,0,1
64,5,0,5,0,1,0,1,248,1,1,0
26,3,1,5,0,1,0,1,204,2,1,0
51,8,0,5,0,1,0,1,138,1,0,0
21,9,1,1,0,1,1,1,220,1,0,0
51,8,0,5,0,1,0,1,249,1,0,1
21,9,1,1,0,0,0,1,259,1,1,0
72,6,2,5,0,0,0,1,270,1,0,0
72,6,2,5,0,0,0,1,370,1,0,0
34,3,1,3,0,1,0,1,251,1,0,0
24,9,1,1,0,1,0,1,79,1,0,0
34,3,1,3,0,0,0,1,305,1,0,1
59,2,0,1,0,1,0,1,1019,2,2,1
34,3,1,3,0,0,0,1,211,1,0,1
40,2,0,5,0,0,0,1,397,2,1,0
37,3,0,3,0,1,0,1,414,1,0,1
57,3,0,1,0,1,1,1,290,2,2,1
59,2,0,1,0,1,0,1,277,1,0,1
52,8,0,5,0,0,0,1,206,1,1,0
43,1,2,2,0,1,0,1,40,3,0,0
27,8,1,5,0,1,0,1,106,1,0,0
20,9,1,1,0,0,1,1,254,1,0,1
32,1,1,1,0,1,1,1,253,1,2,1
37,2,0,1,0,0,0,1,179,2,1,1
39,4,0,4,0,0,0,1,394,1,0,1
59,6,2,5,0,1,1,1,526,1,0,0
45,5,2,0,0,1,0,1,156,1,0,0
45,5,2,0,0,0,1,0,416,1,0,0
46,2,0,1,0,0,0,0,231,2,0,1
43,1,2,2,0,1,0,0,813,2,0,0
37,3,0,3,0,0,0,1,157,3,2,1
56,7,0,1,0,1,0,1,131,5,1,0
46,4,0,3,0,0,0,1,99,5,0,0
31,2,1,5,0,0,0,1,331,2,0,0
37,2,0,5,0,0,0,1,89,1,0,0
32,3,0,5,0,0,1,1,975,4,0,1
63,6,0,0,0,0,0,0,49,3,0,0
52,3,0,3,0,0,0,1,126,6,0,0
57,8,0,5,0,1,0,1,107,4,0,0
60,10,2,5,0,0,0,1,90,2,0,0
59,0,0,0,0,1,0,1,121,6,0,0
32,3,0,5,0,1,0,1,148,2,2,0
37,4,0,4,0,1,1,1,161,1,0,0
63,6,0,0,0,0,0,1,87,4,0,0
37,2,0,5,0,0,0,1,305,1,0,0
45,3,1,5,0,0,0,1,146,1,0,0
58,6,0,1,0,0,0,1,144,1,0,0
53,3,0,3,0,1,0,1,190,1,0,0
53,3,0,3,0,1,0,1,100,1,1,0
24,9,1,1,0,0,0,1,355,1,0,1
74,6,0,1,0,0,0,1,472,1,0,0
54,2,2,1,0,1,0,1,131,2,2,1
74,6,0,1,0,0,0,1,174,1,0,0
74,6,0,1,0,1,0,1,1452,1,1,1
58,5,2,3,0,0,1,1,142,1,0,0
74,6,0,1,0,0,0,1,135,1,0,0
35,2,1,5,0,1,0,1,789,1,0,0
31,3,2,3,0,1,0,1,310,2,1,1
35,2,1,5,0,1,0,0,338,1,0,1
